id	title	description	link	image_link	additional_image_link	availability	price	condition	brand
2385	Masca Nuantatoare cu Pigment Rece si Acid Hialuronic - 150ml — 150 ml	BLONDIE: CÂT DE BLONDĂ VREI TU! Gama Medavita Blondie răspunde nevoilor tuturor blondelor și oferă soluții pentru ridicarea, colorarea și îngrijirea fiecăreia dintre numeroasele nuanțe de blond: de la tonuri mai argintii până la nuanțe mai calde și mai bogate de blond ca mierea și blond auriu. Pentru a scoate la iveală cea mai bună versiune a ta.	https://salonbeautyarena.ro/product/masca-nuantatoare-cu-pigment-rece-si-acid-hialuronic-150ml-150-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-nuantatoare-cu-pigment-rece-si-acid-hialuronic-150ml-710530.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-nuantatoare-cu-pigment-rece-si-acid-hialuronic-150ml-593283.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-nuantatoare-cu-pigment-rece-si-acid-hialuronic-150ml-918424.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-nuantatoare-cu-pigment-rece-si-acid-hialuronic-150ml-387437.jpg	in_stock	136.00 RON	new	Medavita
1171	Masca pentru Detoxifiere - Revitalizanta - 150ml	NOUA GAMĂ EXCLUSIVĂ PENTRU DETOXIFIERE: GAMA OXYGEN Pentru a preveni afecțiunile părului și ale scalpului, experții recomandă dedicarea unei îngrijiri țintite cu un protocol special de detoxifiere pentru a elimina smogul și microparticulele poluante. O SOLUȚIE NATURALĂ CARE IMPLICĂ PURIFICARE ȘI FRUMUSEȚE. OXIGEN. NATURĂ, PURITATE, FRUMUSEȚE. Laboratoarele de cercetare Medavita au dezvoltat un nou protocol de tratament: Oxygen Hair Detox Beauty Routine. Un tratament în trei etape care exploatează sinergiile de ingrediente active vegetale purificatoare, revigorante și energizante, care lasă scalpul și părul să respire. PENTRU A RESTABILI ECHILIBRUL ÎN ÎNTREGUL ORGANISM, INCLUSIV LA NIVELUL SCALPULUI ȘI AL PĂRULUI.	https://salonbeautyarena.ro/product/masca-pentru-detoxifiere-revitalizanta-150ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-detoxifianta-de-regenerare-150ml-675448.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-detoxifianta-de-regenerare-150ml-061178.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-detoxifianta-de-regenerare-150ml-177548.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-detoxifianta-de-regenerare-150ml-465640.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-detoxifianta-de-regenerare-150ml-851925.jpg	in_stock	137.00 RON	new	Medavita
2452	Masca pentru Hidratare cu Unt de Shea si Aminoacizi - Nutrisubstance - 150ml	Mască nutritivă de păr 150 ml Conține unt de Shea pH 3,5 Mască hrănitoare care ajută la refacerea fibrei părului Testat clinic Amino Concentré Fără parabeni	https://salonbeautyarena.ro/product/masca-pentru-hidratare-cu-unt-de-shea-si-aminoacizi-nutrisubstance-150ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-hidratare-cu-unt-de-shea-si-aminoacizi-nutrisubstance-317372.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-hidratare-cu-unt-de-shea-si-aminoacizi-nutrisubstance-068085.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-hidratare-cu-unt-de-shea-si-aminoacizi-nutrisubstance-618054.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-hidratare-cu-unt-de-shea-si-aminoacizi-nutrisubstance-694502.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-hidratare-cu-unt-de-shea-si-aminoacizi-nutrisubstance-620670.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-hidratare-cu-unt-de-shea-si-aminoacizi-nutrisubstance-813383.jpg	in_stock	125.00 RON	new	Medavita
2302	Masca pentru par cret - Curl Addict - 150ml — 150 ml	CURLADDICT ESTE TRATAMENTUL REZERVAT PENTRU DEFINIREA BUCLELOR. Face ca părul creț să fie elastic și moale, eliminând orice efect de inestetic de încrețire. Tratamentul restructurează fibrele de păr, asigurând că solzii sunt compacți, ceea ce facilitează munca de definire a părului creț. Mască elasticizantă super-condiționantă specială pentru păr creț și ondulat, cu o textură bogată, catifelată. TESTAT CLINIC AMINO CONCENTRÉ FĂRĂ PARABENI; pH 3.5; Conține struguri roșii.	https://salonbeautyarena.ro/product/masca-pentru-par-cret-curl-addict-150ml-150-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-par-cret-curl-addict-150ml-814062.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-par-cret-curl-addict-150ml-239798.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-par-cret-curl-addict-150ml-431446.jpg	in_stock	129.00 RON	new	Medavita
2238	Masca pentru Par Ondulat - Curladdict - 500ml - Medavita	CURLADDICT ESTE TRATAMENTUL REZERVAT PENTRU DEFINIREA BUCLELOR. Face ca părul creț să fie elastic și moale, eliminând orice efect de inestetic de încrețire. Tratamentul restructurează fibrele de păr, asigurând că solzii sunt compacți, ceea ce facilitează munca de definire a părului creț. Mască elasticizantă super-condiționantă specială pentru păr creț și ondulat, cu o textură bogată, catifelată. TESTAT CLINIC AMINO CONCENTRÉ FĂRĂ PARABENI; pH 3.5; Conține struguri roșii.	https://salonbeautyarena.ro/product/masca-pentru-par-ondulat-curladdict-500ml-medavita	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-par-ondulat-curladdict-500ml-medavita-734826.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-par-ondulat-curladdict-500ml-medavita-275793.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-par-ondulat-curladdict-500ml-medavita-552408.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-par-ondulat-curladdict-500ml-medavita-238400.jpg	in_stock	277.00 RON	new	Medavita
2905	Masca pentru Stralucire - par natural sau vopsit - Choice Glowing — 150 ml	CHOICE, UN ADEVĂRAT TRATAMENT DE FRUMUSEȚE PENTRU PĂRUL TĂU. ALEGEREA ÎNSEAMNĂ ÎNGRIJIRE. ESTE BUNĂSTARE. ESTE FRUMUSEȚE. Șamponul Choice Glowing Shampoo și masca Glowing sunt soluția pentru orice femeie care dorește să se asigure că părul ei rămâne luminos și strălucitor și să îl protejeze prin refacerea barierei sale naturale și limitarea deshidratării. Două formule speciale pentru frumusețea naturală a părului tău: Glowing Shampoo, tratamentul specific pentru o curățare echilibrată, și Glowing Mask, care pune în valoare culorile naturale sau cosmetice, făcând părul strălucitor și radiant, cu tonuri cu multiple tonuri.	https://salonbeautyarena.ro/product/masca-pentru-stralucire-par-natural-sau-vopsit-choice-glowing-150-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-stralucire-par-natural-sau-vopsit-choice-glowing-061055.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-stralucire-par-natural-sau-vopsit-choice-glowing-677552.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-stralucire-par-natural-sau-vopsit-choice-glowing-859270.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-stralucire-par-natural-sau-vopsit-choice-glowing-570351.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-pentru-stralucire-par-natural-sau-vopsit-choice-glowing-081381.jpg	in_stock	128.00 RON	new	Medavita
2287	Masca pt Stralucire din Uleiuri Naturale — 150 ml	LUMINA STRĂLUCITOARE A STELELOR. BOGĂȚIA CELOR MAI BUNE ULEIURI Dacă sunt lucioase și radiante, firele de păr reflectă lumina, ceea ce înseamnă că, în mod cert, nu trec neobservate. Ele sunt un semn de frumusețe, ne reprezintă și sunt unul dintre primele lucruri pe care oamenii le observă și pe care și le amintesc clar. Mască iluminantă de splendoare infuzată cu uleiuri naturale prețioase - pH 3 Iluminant - Hrănitor - Descurcă - Protectiv - Calmant	https://salonbeautyarena.ro/product/masca-pt-stralucire-din-uleiuri-naturale-150-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-786194.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-791389.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-871495.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-794086.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-871495.jpg	in_stock	134.00 RON	new	Medavita
2288	Masca pt Stralucire din Uleiuri Naturale — 500 ml	LUMINA STRĂLUCITOARE A STELELOR. BOGĂȚIA CELOR MAI BUNE ULEIURI Dacă sunt lucioase și radiante, firele de păr reflectă lumina, ceea ce înseamnă că, în mod cert, nu trec neobservate. Ele sunt un semn de frumusețe, ne reprezintă și sunt unul dintre primele lucruri pe care oamenii le observă și pe care și le amintesc clar. Mască iluminantă de splendoare infuzată cu uleiuri naturale prețioase - pH 3 Iluminant - Hrănitor - Descurcă - Protectiv - Calmant	https://salonbeautyarena.ro/product/masca-pt-stralucire-din-uleiuri-naturale-500-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-791389.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-871495.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-786606.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-stralucire-din-uleiuri-naturale-871495.jpg	in_stock	334.00 RON	new	Medavita
2414	Masca Reconstructie cu Aminoacizi - ph 2.6 - Betarefibre - 150 ml	B Refibre Mască de păr reconstructivă 150 ml Conține beta-caroten pH 2.6 Mască cu efect de umplere care ajută la refacerea fibrei părului. Testat clinic Amino Concentré Fără parabeni Ingrediente AQUA (WATER), CETEARYL ALCOHOL, CETRIMONIUM CHLORIDE, COCOS NUCIFERA (COCONUT) OIL, PARFUM (FRA- GRANCE), PHENOXYETHANOL, POLYQUATER- NIUM-10, CITRIC ACID, GLYCERIN, SERINE, BENZYL SALICYLATE, THREONINE, PEG-8, COUMARIN, BHT, CI 15510 (ORANGE 4), HE- LIANTHUS ANNUUS (SUNFLOWER) SEED OIL, PPG-26-BUTETH-26, PEG-40 HYDROGENATED CASTOR OIL, CARBOCYSTEINE, BETA-CAROTE- NE, PEG-8/SMDI COPOLYMER, AMINOMETHYL PROPANOL, PALMITOYL MYRISTYL SERINATE, SODIUM POLYACRYLATE, METHYLCHLOROI- SOTHIAZOLINONE, METHYLISOTHIAZOLINONE.	https://salonbeautyarena.ro/product/masca-reconstructie-cu-aminoacizi-ph-26-betarefibre-150-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-reconstructie-cu-aminoacizi-ph-2-6-betarefibre-150-ml-908500.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-reconstructie-cu-aminoacizi-ph-2-6-betarefibre-150-ml-685670.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-reconstructie-cu-aminoacizi-ph-2-6-betarefibre-150-ml-486743.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/masca-reconstructie-cu-aminoacizi-ph-2-6-betarefibre-150-ml-124888.jpg	in_stock	133.00 RON	new	Medavita
2455	Microemulsie spray nutritiva - Nutrisubstance	Microemulsie nutritivă reparatoare de păr 150ml Conține unt de Shea pH 3,5 Micro-emulsie spray nutritiva si reparatoare pentru fibra capilara Testat clinic Amino Concentré Fără parabeni Ingrediente AQUA (WATER), ALCOHOL DENAT., PARFUM (FRAGRANCE), CETEARYL ALCOHOL, CETRIMONIUM CHLORIDE, HYDROXYPROPYLTRIMONIUM HYDROLYZED COLLAGEN, BENZYL SALICYLATE, LINALOOL, ALLANTOIN, CITRIC ACID, LIMONENE, BENZYL BENZOATE, SERINE, THREONINE, BUTYROSPERMUM PARKII (SHEA) BUTTER, PHENOXYETHANOL, CI 16185, FARNESOL, CITRAL, BHT, CARBOCYSTEINE, ETHYLHEXYLGLYCERIN, CI 42051	https://salonbeautyarena.ro/product/microemulsie-spray-nutritiva-nutrisubstance	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/microemulsie-spray-nutritiva-nutrisubstance-955286.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/microemulsie-spray-nutritiva-nutrisubstance-109229.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/microemulsie-spray-nutritiva-nutrisubstance-587012.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/microemulsie-spray-nutritiva-nutrisubstance-617601.jpg	in_stock	132.00 RON	new	Medavita
2418	Nectar pentru Reconstructie - Leave-in - 50ml - Betarefibre	B Refibre Nectar de frumusețe B-Nectar Cremă de păr reconstructivă 50 ml Conține beta-caroten pH 5,5 Testat clinic Amino Concentré Fără parabeni Ingrediente AQUA (WATER), CYCLOPENTASILOXANE, DIMETHICONOL, SESAMUM INDICUM (SESAME) SEED OIL, PHENOXYETHANOL, PARFUM (FRAGRANCE], SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, POTASSIUM SORBATE, ISOHEXADECANE, LECITHIN, ETHYLHEXYL METHOXYCINNAMATE, SODIUM BENZOATE, POLYSORBATE 80, ETHYLHEXYLGLYCERIN, TOCOPHERYL ACETATE, SODIUM HYDROXIDE, BENZYL SALICYLATE, TOCOPHEROL, ASCORBYL PALMITATE, COUMARIN, ALPHA-ISOMETHYL IONONE, CITRIC ACID, HEXYL CINNAMAL, LIMONENE, EUGENOL, CI 15510 (ORANGE 4], HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, SERINE, BETA-CAROTENE, THREONINE, CARBOCYSTEINE.	https://salonbeautyarena.ro/product/nectar-pentru-reconstructie-leave-in-50ml-betarefibre	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/nectar-pentru-reconstructie-leave-in-50ml-615586.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/nectar-pentru-reconstructie-leave-in-50ml-151935.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/nectar-pentru-reconstructie-leave-in-50ml-039119.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/nectar-pentru-reconstructie-leave-in-50ml-937181.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/nectar-pentru-reconstructie-leave-in-50ml-596822.jpg	in_stock	198.00 RON	new	Medavita
1207	Night Reset Serum - 50ml	UN AMESTEC CARE AMELIOREAZĂ IRITAȚIILE ȘI CALMEAZĂ INFLAMAȚIILE SENSIBILITATE SUB CONTROL. Sensibilitatea excesivă este o caracteristică pe care trebuie să înveți să o ții sub control. Velour este un tratament calmant și liniștitor, formulat pentru a restabili echilibrul scalpului și pentru a ameliora iritațiile și roșeața. Proprietățile calmante și revitalizante ale ingredientelor active de origine vegetală care alcătuiesc formulele îl fac o resursă specifică pentru iritațiile și sensibilitatea scalpului. TESTAT CLINIC pH 6.5	https://salonbeautyarena.ro/product/night-reset-serum-50ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/night-reset-serum-50ml-168218.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/night-reset-serum-50ml-919617.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/night-reset-serum-50ml-748143.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/night-reset-serum-50ml-884331.jpg	in_stock	256.00 RON	new	Medavita
C568	Outline- Gel de barbierit de inalta precizie 50ml	Gel fluid și lejer cu formulă trasparentă care oferă maximă alunecare a razorului, pentru un bărbierit profund și curat. Se întinde ușor pe barbă și permite razorului să treacă mmai gentil pe piele, minimizând zgârieturile, tăieturile și erupțiile cutanate. Extractele vegetale care compun formula calmează pielea. Optim pentru finisarea detaliilor bărbieritului pe gât, față și perciuni, sau pe cap. Conține citrat de Zinc, cu acțiune astringentă, Alantoină și Aloe vera, cu funcție hidratantă, rigenerantă și calmantă, în timp ce prezența Glicerinei hidratează conferind pielii luminozitate, compactețe, moliciune, făcând-o catifelată la atingere. Pentru barbă normală spre fină. Utilizare: Aplicați un strat subțire de gel pe barba umedă și bărbieriți ca de obicei.Clătiți cu grijă. Continuați cu Balsamul reîmprospătant după bărbierit,	https://salonbeautyarena.ro/product/outline-gel-de-barbierit-de-inalta-precizie-50ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/outline-gel-de-barbierit-de-inalta-precizie-50ml-754601.jpg		out_of_stock	50.00 RON	new	Medavita
3150	Pasta Mata Blackjack - 100ml	Pastă mată pentru coafarea părului, cu o fixare foarte puternică . Vă permite să separați și să fixați în mod clar firele individuale, oferindu-vă structură părului. Nu lasă urme. Nu lipește și nu îngreunează părul, nu il ingrașă dar il lasa ușor și flexibil. UTILIZARE : modelarea babyhair-ului, fixarea firelor rebele, texturare	https://salonbeautyarena.ro/product/pasta-mata-blackjack-100ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/pasta-mata-blackjack-100ml-756712.jpg		in_stock	174.00 RON	new	Medavita
1173	Peeling pentru detoxifiere cu efect regenerant 150ml	NOUA ȘI EXCLUSIVA RUTINĂ PENTRU DETOXIFIERE DE LA MEDAVITA: GAMA OXYGEN Pentru a preveni afecțiunile părului și ale scalpului, experții recomandă dedicarea unei îngrijiri țintite cu un protocol special de detoxifiere pentru a elimina smogul și microparticulele poluante. O SOLUȚIE NATURALĂ CARE IMPLICĂ PURIFICARE ȘI FRUMUSEȚE. OXIGEN. NATURĂ, PURITATE, FRUMUSEȚE. Laboratoarele de cercetare Medavita au dezvoltat un nou protocol de tratament: Oxygen Hair Detox Beauty Routine. Un tratament în trei etape care exploatează sinergiile de ingrediente active vegetale purificatoare, revigorante și energizante, care lasă scalpul și părul să respire.	https://salonbeautyarena.ro/product/peeling-pentru-detoxifiere-cu-efect-regenerant-150ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/peeling-pentru-detoxifiere-cu-efect-regenerant-150ml-280118.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/peeling-pentru-detoxifiere-cu-efect-regenerant-150ml-099175.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/peeling-pentru-detoxifiere-cu-efect-regenerant-150ml-936244.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/peeling-pentru-detoxifiere-cu-efect-regenerant-150ml-976714.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/peeling-pentru-detoxifiere-cu-efect-regenerant-150ml-175001.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/peeling-pentru-detoxifiere-cu-efect-regenerant-150ml-025304.jpg	in_stock	192.00 RON	new	Medavita
40526	Perie pentru Masaj Scalp - material Silicon	Disponibilă în 4 nuanțe: verde, roz, bleo, bej Peria de masaj pentru păr și scalp este o parte esențială din ritualul de îngrijire al părului, având acțiune directă asupra punctelor de presiune ce îmbunătățesc microcirculația, fenomen direct corelat cu părul care crește mai repede și mai viguros. Caracteristici: exfoliază și curăță scalpul, înlăturând celulele epiteliale moarte susține creșterea mai rapidă a firelor de păr părul capătă un aspect sănătos stimulează circulația sangvină oferă un masaj delicat întărește firul de păr Material: silicon Mod de utilizare: Șamponați bine părul și apoi masați scalpul cu peria, folosind mișcări mici circulare. La final, clătiți bine cu apă caldă.	https://salonbeautyarena.ro/product/perie-pentru-masaj-scalp-material-silicon	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/perie-pentru-masaj-scalp-din-silicon-781223.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/perie-pentru-masaj-scalp-din-silicon-225461.jpg	in_stock	45.00 RON	new	Medavita
2336	Protectie Solara 10 in 1 cu Miere de Manuka - 150ml - SOLARICH	E TIMPUL PENTRU UN PIC DE SOARE. LA MARE, LA MUNTE SAU ÎN ORAȘ PENTRU A VĂ REGENERA CORPUL ȘI SUFLETUL. Oamenii vorbesc foarte des despre protecția solară pentru piele, dar nu o fac suficient de des pentru păr. Protejarea părului de soare este esențială pentru un păr sănătos. Pentru a proteja fibrele capilare pe tot parcursul verii, este necesar să se folosească un produs de protecție specific, care să le protejeze de razele UV, să izoleze fibra capilară de lichide și de agenții atmosferici prin crearea unei pelicule protectoare peste ea și să îi păstreze strălucirea, culoarea și să o ajute să rămână sănătoasă.	https://salonbeautyarena.ro/product/protectie-solara-10-in-1-cu-miere-de-manuka-150ml-solarich	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-solara-10-in-1-cu-miere-de-manuka-150ml-solarich-475348.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-solara-10-in-1-cu-miere-de-manuka-150ml-solarich-992286.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-solara-10-in-1-cu-miere-de-manuka-150ml-solarich-096029.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-solara-10-in-1-cu-miere-de-manuka-150ml-solarich-160321.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-solara-10-in-1-cu-miere-de-manuka-150ml-solarich-298172.jpg	in_stock	178.00 RON	new	Medavita
3158	Protectie termica - Liss defence	BE YOURSELF, BE YOUR IDOL! Conține uleiuri prețioase, unturi și vitamina E Fluid de netezire cu protecție termică și fixare ușoară. Are acțiune anti-frizz. TESTAT CLINIC	https://salonbeautyarena.ro/product/protectie-termica-liss-defence	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-liss-defence-792687.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-liss-defence-089793.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-liss-defence-770572.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-liss-defence-220817.jpg	in_stock	153.00 RON	new	Medavita
2442	Protectie Termica pana la 230 grade - 150ml - KERATIN MIRACLE	KERATIN MIRACLE PĂSTREAZĂ INTEGRITATEA, FORȚA ȘI REZISTENȚA PĂRULUI. Spray de protecție termică TESTAT CLINIC AMINO CONCENTRÉ FĂRĂ PARABENI HIPOALERGENIC pH 5	https://salonbeautyarena.ro/product/protectie-termica-pana-la-230-grade-150ml-keratin-miracle	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-pana-la-230-grade-150ml-keratin-miracle-906621.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-pana-la-230-grade-150ml-keratin-miracle-094188.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-pana-la-230-grade-150ml-keratin-miracle-210163.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-pana-la-230-grade-150ml-keratin-miracle-644949.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/protectie-termica-pana-la-230-grade-150ml-keratin-miracle-892423.jpg	in_stock	201.00 RON	new	Medavita
3130	Pudra de volum cu fixare extrema si efect mat, Idol Volum 30ml	Volumizant - Matifiant - Texturizant - Modelant - Fixare extremă Pudră cu efect volumizant/mat de fixare extremă care vă permite să vă restilizați părul oricând și oricum doriți, conferindu-i volum, textură și definiție. Conține proteine din grâu.	https://salonbeautyarena.ro/product/pudra-de-volum-cu-fixare-extrema-si-efect-mat-idol-volum-30ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/pudra-de-volum-cu-fixare-extrema-si-efect-mat-idol-volum-30ml-164463.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/pudra-de-volum-cu-fixare-extrema-si-efect-mat-idol-volum-30ml-732188.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/pudra-de-volum-cu-fixare-extrema-si-efect-mat-idol-volum-30ml-571681.jpg	in_stock	184.00 RON	new	Medavita
1108	Sampon Anticadere Barbati pH 4.8 - 250ml — 250 ml	COMBATEREA CĂDERII PĂRULUI LA BĂRBAȚI DOAR CU FORȚA NATURII. ÎN 73% DIN CAZURI FUNCȚIONEAZĂ. Aceasta este cutia de arme a fiecărui bărbat care intenționează să facă față căderii părului cu o abordare energică. Un program anti-cădere a părului care stimulează regenerarea, întărește ancorarea părului și îi prelungește faza de viață datorită unei game de ingrediente active puternice pe bază de plante. Formula conține, de asemenea, Serenoa repens, care vizează 5α-Reductaza și transformarea testosteronului în dihidrotestosteron, responsabil de alopecia androgenetică.	https://salonbeautyarena.ro/product/sampon-anticadere-barbati-ph-48-250ml-250-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/sampon-anticadere-barbati-ph-4-8-250ml-217698.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/sampon-anticadere-barbati-ph-4-8-250ml-190636.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/sampon-anticadere-barbati-ph-4-8-250ml-957379.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/sampon-anticadere-barbati-ph-4-8-250ml-702311.jpg	in_stock	111.00 RON	new	Medavita
1102	Sampon Anticadere pH 5.5 - Medavita — 250 ml	EXCELENȚĂ ÎN LUMEA ANTI-CĂDERII PĂRULUI ÎN ITALIA Vedeta noastră, un produs îndrăgit care stimulează regenerarea și întărește modul în care părul este ancorat de scalp. Aveți grijă de părul dvs. cu ritualul anti-cădere a părului conceput pentru a vă ghida într-o călătorie de well-being. UN AMESTEC DE INGREDIENTE ACTIVE PENTRU A PREVENI ȘI A TRATA CADEREA PĂRULUI. CARACTERISTICI: 1. Combate creșterea radicalilor liberi; 2. Previne producerea în exces de sebum și reduce microinflamația; 3. Stimulează microcirculația; 4. Hrănește și întărește bulbul de păr; 5. Revigorează sistemul de ancorare; 6. Prelungește faza Anagenă.	https://salonbeautyarena.ro/product/sampon-anticadere-ph-55-medavita-250-ml	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/sampon-anticadere-ph-5-5-medavita-257197.jpg	https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/sampon-anticadere-ph-5-5-medavita-270459.jpg,https://gomagcdn.ro/domains2/luxurybeauty.ro/files/product/original/sampon-anticadere-ph-5-5-medavita-968273.jpg	in_stock	111.00 RON	new	Medavita
